x,H,d,V,r_eq,P11,P12,P13,Kv1,Kv2,Kv3,K_v,E_v
-53.065546907681174,42.633287982441296,21.74449032634021,674.7436005764703,0.53082747379861,5.079100755368303,1.3979255161064967,0.7888848584553164,-0.0053328401153270085,-0.0019043491942801686,-0.0009118546126792276,0.004017754864649514,2.7109543836072425
-21.34997311986666,45.161754801707474,28.387315345309894,730.2669997480093,0.53082747379861,5.136715995155028,1.2045533351121196,0.6307912412605431,-0.007023977626529126,-0.004960864925683133,-0.0018700837038196148,0.004492882434715949,3.2810037758205475
48.46653097078928,37.09051936259737,26.244279283843014,621.7333941608537,0.53082747379861,4.939826793364397,1.0980254611987514,0.5488660883133801,-0.000844119135300441,-0.0021875514954680627,-0.007452401717446759,0.006049498204467585,3.7611750516336215
-5.151483714922691,49.413960487898066,29.877115747464423,602.75547105881,0.53082747379861,5.226698384434103,1.2400152594979654,0.6589284196679708,-0.004399324388691248,-0.005855202252301461,-0.0032101413388158765,0.0022945679240229853,1.3830633699209103
14.146121224049253,47.862422426443956,22.971207173958657,649.6588495770585,0.53082747379861,5.194796095238313,1.4552308698102856,0.837736326808099,-0.0026671207628499675,-0.004982774100630562,-0.005953472404454154,0.002924432653532557,1.8998835533595455
-37.16902238433153,45.56766994147524,24.89993578201727,691.3094645988105,0.53082747379861,5.145663871749544,1.3334773830012958,0.7349747773916853,-0.007004534362177018,-0.0029927866193126713,-0.0012111611473060563,0.005139624620615025,3.5530711447162373
-71.74214658257989,33.892774157039355,19.537204217068922,678.8143948336934,0.53082747379861,4.849667239151359,1.283928829419339,0.6943289999383659,-0.0031925768435367556,-0.0011889681408039023,-0.0007024486952315721,0.002286032283189439,1.5517916208835254
-46.613270212454296,39.33442007454069,29.213033994989885,762.0605110546933,0.53082747379861,4.998565363624389,1.0552221021445396,0.517121587819604,-0.007917927128407396,-0.002383013930385125,-0.0008346599889044832,0.006450013077789127,4.9153002623694375
71.93606024839741,30.876075315744576,20.495032328348046,675.5675288385648,0.53082747379861,4.756447021576732,1.1551948177483815,0.59233194464549,-0.0006803775864544978,-0.0011667306415223868,-0.0032387395548841135,0.002353186795893111,1.5897365885970494
20.483392430682088,33.08578984135096,26.077660690299428,706.0882359206158,0.53082747379861,4.8255692794689145,1.0033555791057711,0.4796182107126785,-0.0017994766102080333,-0.006466182470025051,-0.010655284247529559,0.007673071294911319,5.417865374717049
-24.40226536055326,43.660979064849094,21.047103061786228,718.7031184884385,0.53082747379861,5.102920174821178,1.4510740227677577,0.8341652521635051,-0.007421817892296585,-0.004188137320024416,-0.0019040997256072386,0.004802016844161165,3.451224480932639
57.9811963471175,44.895243118156344,23.42728395094499,604.3662783291624,0.53082747379861,5.130797244414178,1.3765063593479439,0.770842576783168,-0.0008307912464954181,-0.0017264464202263834,-0.0048645680598659044,0.003668880005907132,2.2173473548063685
-87.10851350901825,49.3501946486842,25.796738025323194,703.0266753692378,0.53082747379861,5.225407109315395,1.3748803774453324,0.7694779460537189,-0.0026948452109671903,-0.0010233336457324163,-0.0005779675653766383,0.0019330639959202166,1.3589955543277636
-49.22178241552287,36.51650716276304,22.63401227627031,668.9662518797676,0.53082747379861,4.924229808583136,1.2173129669927463,0.640867777355747,-0.006636018866267649,-0.002084514588740631,-0.0009039423967087804,0.005242453745233052,3.507024632601605
-53.97936918853215,37.40919412069738,28.606294903642628,684.2560255366509,0.53082747379861,4.948381905507696,1.0296569553094859,0.49850146707527543,-0.0069276778152952455,-0.0019090686282399031,-0.0007442893275465953,0.005691108950905018,3.8941755916423264
97.07291243364443,39.39111622551616,21.289514818917155,620.0574796990501,0.53082747379861,5.000005713565258,1.3437139527989586,0.7434609096535771,-0.0005214242598393506,-0.0007932127072070094,-0.0018692568004966396,0.001234583413237175,0.7655126796900936
41.219716478552044,33.78942718168572,24.706076972149877,756.5641131297291,0.53082747379861,4.84661334747439,1.0689694450216076,0.5272403890604027,-0.0009534535585865912,-0.002676827578898473,-0.009163956490723105,0.0074988405080765414,5.6733536184942155
23.557187277710838,32.59843010670943,20.135436499500813,788.4808501617044,0.53082747379861,4.810729530171969,1.2204818508847861,0.6433786593518649,-0.0017810408839850124,-0.005115682634733146,-0.01107826751413124,0.008158145532599904,6.4325415252872835
-99.00300694110543,39.51409852451867,21.122350023465195,604.45376412592,0.53082747379861,5.00312293209074,1.3539731382971687,0.7519953968848758,-0.001786317768318672,-0.0007683039429492802,-0.000511347170673111,0.0011678888980383557,0.7059348405001569
-63.13799958202853,34.53818698101768,21.600751623503285,720.2745525622696,0.53082747379861,4.868530980119229,1.2091325653094396,0.6344013258346093,-0.0044009928220717694,-0.0014579525400770803,-0.0007588546739446063,0.003347789884230903,2.4113278609369058
27.10825859461565,43.3962798936502,16.887105274684277,752.7688134576716,0.53082747379861,5.096839119891062,1.655549544965796,1.01432473080282,-0.001889597673294531,-0.003610854105944374,-0.0070180762263373515,0.004520684602671031,3.4030303843690377
-24.056134703666856,38.74303837744662,16.3758551858851,656.9615177299779,0.53082747379861,4.983416484078695,1.5761380600856894,0.9433310095530503,-0.008242731791023148,-0.004216389083991675,-0.0020646791502832995,0.005431833284676429,3.5685054387572377
84.85607673581217,46.653563921156746,25.01234884720137,757.5111169726433,0.53082747379861,5.169214720593736,1.3512239638642274,0.7497055089460835,-0.0005911919366490204,-0.001044748594936121,-0.0027761197502216917,0.0019971566375919176,1.512868355311582
52.944843828351594,44.00530204004498,24.832766075145784,726.4710101532603,0.53082747379861,5.110775526763486,1.3035943136152457,0.7103742381053444,-0.0008648333854693968,-0.0019600572608250233,-0.005695261084474133,0.004386587209703239,3.1867284413584835
-10.523185439176004,36.24733282764082,24.94364571315143,785.832526454214,0.53082747379861,4.916831200619985,1.122838063306666,0.5675846256673766,-0.007524226801489388,-0.007934262191477933,-0.003052606764317972,0.004690099918306446,3.685633068125457
49.90299550765408,46.64519602790402,15.296496680140375,796.2009622707545,0.53082747379861,5.169035342147983,1.821358272811215,1.1660167942933257,-0.0011383598628192857,-0.0019091441485323414,-0.004420603627224157,0.002972764812189808,2.366918204070164
95.08086476524431,46.09528714993604,19.898202640076697,608.4692227997409,0.53082747379861,5.157176112950508,1.5559951661891074,0.9255193220009242,-0.0005611797866285086,-0.0008456158926099581,-0.0019426881594081448,0.0012635340994654317,0.7688216114827018
-7.803835059705875,37.74956758060349,17.967147708887953,688.9875522054012,0.53082747379861,4.957439420005739,1.4631202504888208,0.8445254062390863,-0.007236267052455941,-0.0069293832678609755,-0.004011859098846465,0.0030824447752823727,2.12376608053013
28.50517757770666,35.766562078604885,26.672271338160186,709.3975575156436,0.53082747379861,4.903478835982093,1.0516242211745948,0.5144855132289289,-0.0013343221258316556,-0.004484878888464182,-0.01027205142627277,0.007851763462589123,5.570021822551296
83.73292301225902,43.649910079499506,27.909456020941953,629.3486466415305,0.53082747379861,5.102666621443876,1.1890396220100499,0.6186132065903359,-0.0005675339613829698,-0.0010665408826912187,-0.003089699726943202,0.0023133849404663063,1.4559256814433676
-50.26506759276535,32.795049672186195,18.70020565839221,667.2571660854724,0.53082747379861,4.816742978566123,1.2939658127827982,0.7025037471460613,-0.005913450964755595,-0.0019358688471217752,-0.0009525004805072479,0.004549681447867662,3.035807549495825
77.31158273325568,33.998164049502165,25.017737382719794,797.5294895512924,0.53082747379861,4.852771923808896,1.0633483028080253,0.523094048160499,-0.000606953936488386,-0.0011098344648753592,-0.0032929218247488568,0.0024731743512575706,1.972429477929799
-80.49105864540347,30.14724539502011,16.940442051874115,603.2460912684943,0.53082747379861,4.732558954844822,1.307526246078678,0.7135961909269304,-0.0022211844064842644,-0.0009364859284981521,-0.0006311724993734104,0.0014614726022231883,0.8816276347871334
29.689634117529295,45.73848755004277,19.127287884025698,690.5015863048768,0.53082747379861,5.149405520999645,1.5863670758716542,0.9524076505447733,-0.001685226344467337,-0.003389294859425088,-0.006705889680672688,0.004422143770136458,3.0534972881474527
56.56763101115686,43.29701713184065,17.07981744350129,768.5309243436393,0.53082747379861,5.094549143420144,1.642416418617449,1.002502429826915,-0.0009566523933389778,-0.0016807450675499736,-0.004219751478741491,0.0029680531833234038,2.2810406564806165
22.92124385048521,44.1033075725267,19.252811498988436,664.7802525438577,0.53082747379861,5.113000180479676,1.545295613711889,0.9160921978387405,-0.002082903452963463,-0.004186606668901924,-0.007169725242688755,0.004427206769874536,2.9431196345410706
-0.893039169491388,45.614580620439355,25.121048210239167,695.9597005510307,0.53082747379861,5.146692815054054,1.326212085726339,0.728969958022958,-0.004430026118282054,-0.006297757474410658,-0.004178104550380068,0.0020055938538736592,1.3958124979688995
23.469419985137208,39.1783155107668,28.654903652778785,795.609149157596,0.53082747379861,4.994588817187283,1.0687049371502026,0.5270450052969201,-0.0016330794198297141,-0.005302541783889585,-0.00873789828203158,0.006154066922583703,4.896231948135725
-69.66725824411108,41.374823919057874,18.03783611886279,694.9753672951408,0.53082747379861,5.049137977150194,1.5465588509490158,0.9172039548676033,-0.0032133300075199993,-0.0012767757566272036,-0.0007679461281398237,0.0022348436494540286,1.5531612861265265
-56.88585793395633,32.79593996255315,23.131185524260786,626.1842624292998,0.53082747379861,4.8167701252938055,1.1008790684608416,0.5510071918799304,-0.005673508865199532,-0.001681648444307065,-0.0007875660170852221,0.004505927791342981,2.8215410705817883
-46.020131208731605,32.290601470719466,25.520866518651484,610.3442983332782,0.53082747379861,4.801241610942887,1.0009804283634143,0.4779268083306869,-0.008635142381120061,-0.0022786826290698008,-0.000848680885827915,0.0071790830954508705,4.38171243456926
19.555868126007624,43.36805923580943,29.293837027283487,789.0833144879897,0.53082747379861,5.096188607039374,1.139500996730355,0.5802818614416787,-0.0019466731884013693,-0.005482264594387689,-0.007167444728944129,0.004615013226120224,3.6416299328728567
-11.619785250985899,39.42192412286265,24.150907243307607,653.1618826550132,0.53082747379861,5.000787510556708,1.2279889636035093,0.6493400995611207,-0.007147586818707099,-0.006853833666487406,-0.0029528699200941,0.004055826606539249,2.649111342049469
-51.10483150283209,41.30472212962378,18.826603965410712,700.8127813129101,0.53082747379861,5.047442229904767,1.504170088910807,0.8800861182813778,-0.0052032964891766936,-0.0019434715658947603,-0.0009946800000659047,0.0038235531066177996,2.6795948871464383
76.56186642891603,45.29997714832051,24.382172353709045,618.1403532179937,0.53082747379861,5.139771927231537,1.3475627301104443,0.7466592066703558,-0.0006492561739475253,-0.0011962293482316929,-0.003283765665984915,0.002408072652035262,1.4885268797036677
-25.215631941355326,42.694366400011816,19.80736742517024,684.731024110121,0.53082747379861,5.080532376299277,1.4873656571638079,0.8654816462889158,-0.007562011125605832,-0.004069975887068771,-0.0018858776069103165,0.004958986142682517,3.3955716600268984
-10.793656154021775,41.07158801315992,29.641925860375615,786.0211038500248,0.53082747379861,5.041781992428865,1.0804791126478857,0.5357682863575266,-0.00616077009659315,-0.007130869984641318,-0.0027216926789684964,0.004013053188662416,3.1543444971612944
-18.059784690201084,41.184143214908275,20.995142027454552,700.4825987261877,0.53082747379861,5.044518708042901,1.398383055794652,0.7892715863792805,-0.007744034575304939,-0.005262650155368203,-0.0023981638900002966,0.0046336208081793695,3.2457707452252227
-63.61140894464947,36.079001961252246,25.281415811415215,794.2270303604656,0.53082747379861,4.91217643217877,1.1066807003938117,0.5553696263804828,-0.004886473598322842,-0.0014861197550804367,-0.0007087917029444046,0.0038483549198887424,3.0564674997963235
46.32540308604666,30.61635669135879,15.348413735201378,651.7671274474799,0.53082747379861,4.747999797738891,1.4141365496253016,0.8026201310136354,-0.0010892948702965945,-0.0020718746554790743,-0.005997390699526209,0.004498029786207615,2.9316679529297396
-10.308347546228404,38.73434778464725,21.00092169202133,700.9090479407874,0.53082747379861,4.983192145255038,1.3407647941792769,0.7410130088700488,-0.0072971167349523925,-0.006811816603524556,-0.0033491116873188677,0.003729114198467159,2.613769882510089
-96.74857802145631,34.29169345639058,28.126614199837675,771.906158361865,0.53082747379861,4.861368550754898,0.9690613343325984,0.45542293495690045,-0.0021918561372426724,-0.0008073795480904932,-0.0004749877365382443,0.0015771646787248975,1.2174231282585606
92.8027404719594,38.17057287449272,24.153411666498688,689.6504709107487,0.53082747379861,4.968530274340525,1.1984875387154512,0.6260200145726604,-0.000527530212223649,-0.0008642663619271127,-0.0022154349826705375,0.001547267008356374,1.0670734209376387
63.15272231908273,47.06806146536332,21.659143295939646,655.8974747140379,0.53082747379861,5.1780600696799155,1.4951064777978305,0.8722010889062947,-0.0008100467601898638,-0.0015303180216862677,-0.004039231857051863,0.0029360752470962118,1.9257643401408002
44.711870818360666,34.67878971730681,29.039062491535887,771.0950726835763,0.53082747379861,4.872593651919899,0.9513944562031978,0.4431511110226262,-0.0008164848252661996,-0.002476151819372531,-0.009270793865643247,0.007758769116892091,5.982748636124994
73.81837410370579,31.16605483378132,27.809765642208436,677.9778937745218,0.53082747379861,4.765794915626935,0.8978559306374678,0.40678343959800867,-0.0005973316914913419,-0.0011780583248186536,-0.003962362177181886,0.003115527365837696,2.1122586814875253
81.36145072111006,35.62767784043993,19.833235107344073,706.1446582120468,0.53082747379861,4.899588202409591,1.3162202973769535,0.7207365465206342,-0.0006248479816212795,-0.0009995747750548949,-0.002516508734790284,0.0017349191930743418,1.225103920619001
-32.50205872311227,35.87187515533367,23.168226030620094,795.3054132830291,0.53082747379861,4.906418965796722,1.1799175262767598,0.6114906701967303,-0.009613736594242054,-0.0036244792534697676,-0.0012641096763364654,0.007455159881010761,5.929129010258322
22.191735683339715,43.2383302945379,22.34736384138694,637.2966589511727,0.53082747379861,5.0931927763852745,1.3854891781433156,0.7783943464357237,-0.0020061850261866216,-0.00459553423168418,-0.007524943895359288,0.0047824088983333445,3.047813212646199
21.761561841118834,41.140643046825566,24.483037501722933,660.2801273440372,0.53082747379861,5.043461913993224,1.2545808027510004,0.6706033202869652,-0.001929415617782738,-0.005040110082518148,-0.008086673081914877,0.005332437793441179,3.520902705307498
-46.54006623788061,45.67796418212827,20.011669004381332,606.2139200139679,0.53082747379861,5.148081396608232,1.5418816098446686,0.913089270504881,-0.005508809882927847,-0.002197116551915068,-0.0010884360726122627,0.003983477736023231,2.4148396536430092
-55.609549710586556,43.28627080654775,18.663075011488324,678.3675419820106,0.53082747379861,5.094300912483114,1.5571487255284602,0.9265371239741963,-0.004542413983472233,-0.0017463247140839253,-0.0009396036749612455,0.0032748401607150725,2.2215452702082565
-77.21854903619558,38.12773722880141,28.690077528833044,640.0366861169719,0.53082747379861,4.967407427710399,1.0437330146647084,0.508721640474446,-0.0037259852588097664,-0.00116398923013838,-0.000585422111786593,0.0028949698134700767,1.852886885822056
31.86283918329056,46.2804076933207,28.858117492477596,736.0069870815782,0.53082747379861,5.161184110758029,1.2118568791811322,0.6365523808974018,-0.0013164293833490628,-0.0036531813584805253,-0.00731776432891966,0.005239541929856088,3.8563394694809774
56.183798206155984,33.33945839815408,27.649843286429686,636.2642917531705,0.53082747379861,4.833207031579046,0.9596042965566038,0.44883738512154003,-0.0007208265553149292,-0.0017490497087582592,-0.006749921586453749,0.005586409816908592,3.554433085598304
52.19059590340075,30.45424146267721,29.67306646146842,734.9625504811739,0.53082747379861,4.7426906763491,0.8256142704529641,0.35973513075241215,-0.0007021140565421891,-0.0019034863996371199,-0.008568050003365428,0.0073393682239828876,5.3941607888189465
-36.744924563005135,31.800957215512835,26.174872886695326,652.6950856378635,0.53082747379861,4.78596178964462,0.966074957471945,0.4533392427572118,-0.011096810652912835,-0.003189965810947438,-0.0009787542602671458,0.009213650661967141,6.013704507850001
-58.948029906959555,44.447187011929,26.470008428429995,671.04356682424,0.53082747379861,5.120767074831082,1.2539133018250583,0.6700668182232523,-0.005206243122653785,-0.0017217399783817041,-0.0007694491791800095,0.004045600105394241,2.7147739246682727
-9.277164309075616,39.23754460502775,26.438851379439612,669.7721304092795,0.53082747379861,4.996099458158053,1.1417037843173778,0.581967904894225,-0.006494869185243796,-0.007465692518102741,-0.0031168101813460886,0.003953894166286682,2.648208119166653
9.362692048102119,33.225435580672034,22.209114464134597,743.3503500327218,0.53082747379861,4.829781113735887,1.14890623677678,0.5874928870282803,-0.003455640119371223,-0.008739731215734315,-0.008343049295761308,0.0050973396844706765,3.789109238686961
83.81742559371114,40.02089550206727,21.846782917714073,693.3018526276686,0.53082747379861,5.015867104463503,1.3344217406593448,0.735756405135491,-0.0006050931862384393,-0.0010032653370818062,-0.002576640965123944,0.0018056927442193192,1.251890124843593
74.96463085481082,33.04624205426337,18.603394142235047,672.2597797705366,0.53082747379861,4.824373254164131,1.305834105473632,0.7122090353842568,-0.0006794017336541505,-0.0010960049420104443,-0.002812422721706895,0.001958242421553618,1.3164476190509578
83.21166626036555,43.92640750155472,24.672287915389358,770.52454380789,0.53082747379861,5.108981076045493,1.307938922334218,0.7139346162342293,-0.0005973453212256236,-0.0010581356502414024,-0.002855962942189613,0.002067107188405736,1.59275682334834
70.05247702719592,38.92312551148061,19.339802041535016,714.3901251282406,0.53082747379861,4.9880539593385835,1.4225157862141837,0.8097461430085512,-0.000738458926343649,-0.0012676646925052313,-0.0033373834205504774,0.0023788865969974395,1.6994530936948953
92.91624088726223,37.62042452192965,18.867126145535316,642.7661642555995,0.53082747379861,4.95401250747845,1.4137637688035138,0.8023035203114952,-0.0005543762547956239,-0.0008170952763100585,-0.0018786341586566524,0.001214402132519859,0.78057660058361
-6.90000056618851,36.03024178295753,23.78942061144082,780.0182556287365,0.53082747379861,4.910824034533346,1.1599881906681198,0.596029835949189,-0.00682753338676716,-0.008408294356689092,-0.0037359619246309767,0.004116267101706683,3.2107634843752018
-90.50530051338113,42.60565186237777,21.149735823375647,668.5300592067281,0.53082747379861,5.0784523164955955,1.4233976074248746,0.8104971125841016,-0.002188021448683257,-0.0009030907948529836,-0.0005725096795014533,0.0014782098862043706,0.9882277427441787
-83.28759357030435,37.23625221106781,18.282849131919484,607.7958755074641,0.53082747379861,4.943748207738663,1.4337280202883487,0.8193091798996234,-0.0023016910177593407,-0.0009604423884091811,-0.0006271919664704317,0.0015352444108713591,0.9331152208234986
-21.944771645531375,31.75299838632202,27.240840251292468,698.9200447948906,0.53082747379861,4.784452557439009,0.9308651531494742,0.42905856514939533,-0.011424146677948447,-0.0063738168995375885,-0.0016080634036410527,0.008502168197068644,5.9423357771489105
-48.46258174540055,32.360118042410306,27.90854878941564,624.7876108881755,0.53082747379861,4.80339213916611,0.9264126052872811,0.4260260965934585,-0.008686048990503323,-0.002143131122056206,-0.0007747602638670222,0.00732361599058104,4.575704537817567
-66.01188172778654,49.23795329099029,17.515492795166715,647.6932887431485,0.53082747379861,5.223130133663988,1.742299181236779,1.0931566233141752,-0.0033045719121688934,-0.0013945948729948189,-0.0008486498750968708,0.0022335645595189264,1.4466647751749553
90.64075490172971,48.17161381415214,15.112605491999998,749.4221745374822,0.53082747379861,5.201235321749272,1.8645418506930111,1.2061784526791386,-0.0006312131457080265,-0.0008683949010463185,-0.0018504957227436988,0.001119693532111973,0.8391231616509089
-60.91608231787551,43.99414267621499,20.041949527940606,626.1503626752638,0.53082747379861,5.110521903256524,1.504667368826363,0.8805192711863882,-0.004165077098245091,-0.001573589631798845,-0.0008470715060523385,0.0030209929647061888,1.8915958404902002
91.87585446304621,35.31739922919039,26.962662535211287,761.3888448708071,0.53082747379861,4.890841137711735,1.031081965666069,0.4995325295567185,-0.0005090905640645366,-0.000875685424142564,-0.00240799051464085,0.001744730882414436,1.3284186311719515
52.167768064241415,49.38352754695448,27.587607993514865,787.3814576261907,0.53082747379861,5.2260823173151625,1.312960253227222,0.7180564991871059,-0.0008679912032662804,-0.002042915881181528,-0.005578267160849671,0.004246519531687894,3.343630738698503
28.1891344250447,45.575018079315896,17.07493605174074,721.306420081589,0.53082747379861,5.145825116453122,1.6921402512808652,1.047423049850581,-0.001838255856409111,-0.0034084464654041673,-0.006554321572231034,0.004159525488098382,3.000292439058368
35.20379201787566,44.33780378317991,26.615038517745766,742.0718384045658,0.53082747379861,5.118303070879261,1.2466356450012934,0.6642265700838949,-0.0012181486904804981,-0.0032724407276286476,-0.007539243167935564,0.005584888281398845,4.144388314261757
-33.7051352681752,38.98723004287577,16.73556250964144,742.7173219814835,0.53082747379861,4.9896995569078735,1.561363387392318,0.9302581242468516,-0.007393940000244408,-0.0031018222508377635,-0.001495885429233412,0.005281493897202757,3.92265700339198
29.28540761165644,35.444831236903184,20.850938852347937,798.561591454089,0.53082747379861,4.894442837223747,1.2652127556524742,0.679167589403146,-0.0014727365905418876,-0.003968299604809085,-0.009680540037008356,0.007287851635744836,5.819798400521682
-62.66157634374694,31.927819243069987,29.97914272517874,668.3076524403245,0.53082747379861,4.789943105532974,0.8557182161033794,0.379052328216702,-0.006067984413653786,-0.001496905516937159,-0.0006408106117893501,0.005053804321611187,3.377496102068739
87.5410865071959,48.05204793087683,17.888862348463647,632.5713102485405,0.53082747379861,5.198750154532725,1.698284402144382,1.0530031445653854,-0.0006336056493021827,-0.0009462674923349521,-0.0021442327952022116,0.0013810996830230175,0.8736440360737141
-39.64133200788129,39.11552579667222,17.309453738664395,703.8334469828643,0.53082747379861,4.9929848665697785,1.532311661025528,0.9046848642368669,-0.006692643069182603,-0.002608435766196902,-0.0012692272211786968,0.004893243723808955,3.4440285970557234
-48.96269754129157,34.047267295904604,21.342004988201904,706.6499619663416,0.53082747379861,4.8542151729427445,1.2070698379609968,0.632774286897083,-0.006666680639035093,-0.0020581757348239766,-0.0009180831064789009,0.005271835650162845,3.7253424616803783
42.2325596388315,36.11913248301305,24.29502788954792,635.5824976592289,0.53082747379861,4.913288109819821,1.1432770301461996,0.5831731542222315,-0.0009735133168221937,-0.002598395577322577,-0.008320108772485967,0.006683962486331566,4.248209571323207
31.289743613236368,41.58439137883792,28.993511736198798,722.6218837988279,0.53082747379861,5.054190288814659,1.1111465930107574,0.5587362072221951,-0.0012658006377833605,-0.003932790856542634,-0.008482389879822676,0.006320239251322135,4.567143193849695
-9.740216331338942,33.535455658784635,29.712317182995513,602.8249466953648,0.53082747379861,4.8390686562129615,0.9037836387129881,0.41074823562789786,-0.00708242124542377,-0.009521703709040713,-0.0027900549016598463,0.005902948561197981,3.5584446517496535
26.489246938157265,47.132285681847506,16.04460954887092,785.5336804908443,0.53082747379861,5.1794236363414035,1.7850120445839865,1.1324084955973783,-0.001986280206776544,-0.0034042457127273916,-0.006201766237041132,0.003715310870666071,2.9185018224019617
-68.10138564782878,45.1703905967042,17.06996276021858,652.9148555642523,0.53082747379861,5.136907196083223,1.6838085462655834,1.0398663451224877,-0.003188606961932507,-0.0013216250076899597,-0.0008134658152609846,0.002166234388164114,1.414366612666489
34.66566148039101,44.38925911901873,26.86106960843991,607.9120416780383,0.53082747379861,5.119462927633766,1.2392633912491995,0.6583276032612245,-0.0012316566534184186,-0.003335945063374475,-0.007571094304399443,0.005592539161092462,3.399771899584102
-45.87786096096123,38.641860795502076,19.059482284062906,621.6498882949714,0.53082747379861,4.980801564613048,1.4294396896371842,0.815647893217635,-0.006199777034691048,-0.0022282883051625377,-0.0010626081653169527,0.004664870679325887,2.8999163367134253
-45.432804664708534,42.54617681404886,28.27273589259541,648.0497896559283,0.53082747379861,5.077055398568525,1.154197734374198,0.5915637547591194,-0.007298553575360537,-0.002461197668293532,-0.0009041586842256609,0.005775494290245423,3.742807859952561
